cds,rtype,sname,dname,cname,enroll12,NumTstTakr,AvgScrRead,AvgScrMath,AvgScrWrite,NumGE1500,PctGE1500
3.86848E+13,S,Burton (Phillip and Sala) Academic High,San Francisco Unified,San Francisco,204,119,425,488,412,31,26.05
3.86848E+13,S,Balboa High,San Francisco Unified,San Francisco,369,241,457,518,464,98,40.66
3.86848E+13,S,International Studies Academy,San Francisco Unified,San Francisco,46,22,420,436,403,6,27.27
3.86848E+13,S,Asawa (Ruth) San Francisco School of the,San Francisco Unified,San Francisco,181,132,596,577,578,106,80.3
3.86848E+13,S,Marshall (Thurgood) High,San Francisco Unified,San Francisco,162,87,397,480,391,19,21.84
3.86848E+13,S,Leadership High,San Francisco Unified,San Francisco,54,50,364,363,381,2,4
3.86848E+13,S,Life Learning Academy Charter,San Francisco Unified,San Francisco,17,0,NA,NA,NA,NA,NA
3.86848E+13,S,Gateway High,San Francisco Unified,San Francisco,113,98,466,478,459,29,29.59
3.86848E+13,S,Galileo High,San Francisco Unified,San Francisco,517,418,459,536,460,188,44.98
3.86848E+13,S,Lincoln (Abraham) High,San Francisco Unified,San Francisco,462,354,453,528,450,158,44.63
3.86848E+13,S,Lowell High,San Francisco Unified,San Francisco,669,626,603,647,597,563,89.94
3.86848E+13,S,Mission High,San Francisco Unified,San Francisco,236,141,405,447,406,30,21.28
3.86848E+13,S,O'Connell (John) High,San Francisco Unified,San Francisco,145,65,398,436,402,10,15.38
3.86848E+13,S,Washington (George) High,San Francisco Unified,San Francisco,479,370,463,530,458,163,44.05
3.8767E+13,D,,SBE - San Francisco Flex Acade,San Francisco,36,12,530,494,492,5,41.67
3.8767E+13,S,San Francisco Flex Academy,SBE - San Francisco Flex Acade,San Francisco,36,12,530,494,492,5,41.67
3.9E+13,C,,,San Joaquin,11116,3414,472,482,466,1249,36.58
3.9104E+13,D,,San Joaquin County Office of E,San Joaquin,922,44,462,432,446,11,25
3.9104E+13,S,one.Charter,San Joaquin County Office of E,San Joaquin,71,0,NA,NA,NA,NA,NA
3.9104E+13,S,San Joaquin Building Futures Academy,San Joaquin County Office of E,San Joaquin,129,0,NA,NA,NA,NA,NA
3.9104E+13,S,Venture Academy,San Joaquin County Office of E,San Joaquin,224,44,462,432,446,11,25
3.9685E+13,D,,Escalon Unified,San Joaquin,212,70,492,487,474,30,42.86
3.9685E+13,S,Escalon High,Escalon Unified,San Joaquin,192,70,492,487,474,30,42.86
3.96857E+13,D,,Lincoln Unified,San Joaquin,714,251,504,531,502,135,53.78
3.96857E+13,S,Lincoln High,Lincoln Unified,San Joaquin,623,251,504,531,502,135,53.78
3.96858E+13,D,,Linden Unified,San Joaquin,198,91,464,465,478,34,37.36
3.96858E+13,S,Linden High,Linden Unified,San Joaquin,170,91,464,465,478,34,37.36
3.96859E+13,D,,Lodi Unified,San Joaquin,2352,790,481,498,476,342,43.29
3.96859E+13,S,Aspire Benjamin Holt College Preparatory,Lodi Unified,San Joaquin,67,61,494,499,498,27,44.26
3.96859E+13,S,Ronald E. McNair High,Lodi Unified,San Joaquin,427,178,419,434,418,30,16.85
3.96859E+13,S,Rio Valley Charter,Lodi Unified,San Joaquin,77,0,NA,NA,NA,NA,NA
3.96859E+13,S,Bear Creek High,Lodi Unified,San Joaquin,440,184,464,494,456,67,36.41
3.96859E+13,S,Independence,Lodi Unified,San Joaquin,106,1,*,*,*,*,*
3.96859E+13,S,Middle College High,Lodi Unified,San Joaquin,56,53,544,557,542,38,71.7
3.96859E+13,S,Tokay High,Lodi Unified,San Joaquin,478,126,509,515,492,64,50.79
3.96859E+13,S,Lodi High,Lodi Unified,San Joaquin,478,187,515,537,515,116,62.03
3.96859E+13,D,,Manteca Unified,San Joaquin,1827,606,465,464,449,164,27.06
3.96859E+13,S,Weston Ranch High,Manteca Unified,San Joaquin,248,83,449,451,441,17,20.48
3.96859E+13,S,Lathrop High,Manteca Unified,San Joaquin,271,129,450,442,434,26,20.16
3.96859E+13,S,Manteca Unified Vocational Academy,Manteca Unified,San Joaquin,24,0,NA,NA,NA,NA,NA
3.96859E+13,S,Sierra High,Manteca Unified,San Joaquin,365,165,473,468,453,49,29.7
3.96859E+13,S,East Union High,Manteca Unified,San Joaquin,300,113,476,485,469,41,36.28
3.96859E+13,S,Manteca High,Manteca Unified,San Joaquin,358,116,468,469,445,31,26.72
3.96863E+13,D,,New Jerusalem Elementary,San Joaquin,369,21,498,455,452,8,38.1
3.96863E+13,S,"Humphreys College Academy of Business, L",New Jerusalem Elementary,San Joaquin,48,0,NA,NA,NA,NA,NA
3.96863E+13,S,California Virtual Academy @ San Joaquin,New Jerusalem Elementary,San Joaquin,128,0,NA,NA,NA,NA,NA
3.96863E+13,S,Delta Charter,New Jerusalem Elementary,San Joaquin,193,21,498,455,452,8,38.1
3.96865E+13,D,,Ripon Unified,San Joaquin,255,102,510,493,494,48,47.06
3.96865E+13,S,California Connections Academy @ Ripon,Ripon Unified,San Joaquin,40,0,NA,NA,NA,NA,NA
3.96865E+13,S,Ripon High,Ripon Unified,San Joaquin,203,102,510,493,494,48,47.06
3.96868E+13,D,,Stockton Unified,San Joaquin,2507,785,430,439,430,171,21.78
3.96868E+13,S,Cesar Chavez High,Stockton Unified,San Joaquin,560,209,422,419,422,31,14.83
3.96868E+13,S,Edward C. Merlo Institute of Environment,Stockton Unified,San Joaquin,53,11,389,366,401,1,9.09
3.96868E+13,S,Aspire Langston Hughes Academy,Stockton Unified,San Joaquin,41,39,412,417,409,6,15.38
3.96868E+13,S,Stockton Unified Early College Academy,Stockton Unified,San Joaquin,59,53,517,538,518,31,58.49
3.96868E+13,S,Stockton High,Stockton Unified,San Joaquin,130,0,NA,NA,NA,NA,NA
3.96868E+13,S,Stockton Collegiate International Second,Stockton Unified,San Joaquin,24,23,542,513,534,17,73.91
3.96868E+13,S,Pacific Law Academy,Stockton Unified,San Joaquin,49,0,NA,NA,NA,NA,NA
3.96868E+13,S,Weber Institute,Stockton Unified,San Joaquin,102,42,410,421,394,6,14.29
3.96868E+13,S,Edison High,Stockton Unified,San Joaquin,509,140,412,435,416,21,15
3.96868E+13,S,Franklin High,Stockton Unified,San Joaquin,459,170,420,434,422,34,20
3.96868E+13,S,Stagg Senior High,Stockton Unified,San Joaquin,367,98,438,453,437,24,24.49
3.9755E+13,D,,Tracy Joint Unified,San Joaquin,1760,654,502,515,497,306,46.79
3.9755E+13,S,Millennium Charter,Tracy Joint Unified,San Joaquin,104,69,480,471,475,25,36.23
3.9755E+13,S,John C. Kimball High,Tracy Joint Unified,San Joaquin,514,216,501,520,506,103,47.69
3.9755E+13,S,California Pacific Charter School North,Tracy Joint Unified,San Joaquin,59,0,NA,NA,NA,NA,NA
3.9755E+13,S,Merrill F. West High,Tracy Joint Unified,San Joaquin,465,185,489,504,477,77,41.62
3.9755E+13,S,Tracy High,Tracy Joint Unified,San Joaquin,472,184,524,538,513,101,54.89
4E+13,C,,,San Luis Obispo,2863,1012,539,544,528,676,66.8
4.01041E+13,D,,San Luis Obispo County Office,San Luis Obispo,252,0,NA,NA,NA,NA,NA
4.01041E+13,S,Grizzly ChalleNGe Charter,San Luis Obispo County Office,San Luis Obispo,151,0,NA,NA,NA,NA,NA
4.0687E+13,D,,Atascadero Unified,San Luis Obispo,382,115,547,542,526,85,73.91
4.0687E+13,S,West Mall Alternative,Atascadero Unified,San Luis Obispo,11,0,NA,NA,NA,NA,NA
4.0687E+13,S,Atascadero High,Atascadero Unified,San Luis Obispo,321,115,547,542,526,85,73.91
4.06876E+13,D,,Lucia Mar Unified,San Luis Obispo,842,334,523,538,514,205,61.38
4.06876E+13,S,Nipomo High,Lucia Mar Unified,San Luis Obispo,256,88,504,501,488,39,44.32
4.06876E+13,S,Arroyo Grande High,Lucia Mar Unified,San Luis Obispo,486,246,531,551,524,166,67.48
4.06881E+13,D,,San Luis Coastal Unified,San Luis Obispo,557,282,568,573,553,209,74.11
4.06881E+13,S,Morro Bay High,San Luis Coastal Unified,San Luis Obispo,195,80,551,556,519,54,67.5
4.06881E+13,S,San Luis Obispo High,San Luis Coastal Unified,San Luis Obispo,327,202,574,580,567,155,76.73
4.06883E+13,D,,Shandon Joint Unified,San Luis Obispo,14,0,NA,NA,NA,NA,NA
4.06883E+13,S,Shandon High,Shandon Joint Unified,San Luis Obispo,12,0,NA,NA,NA,NA,NA
4.06884E+13,D,,Templeton Unified,San Luis Obispo,211,94,540,536,529,62,65.96
4.06884E+13,S,Templeton Independent Study High,Templeton Unified,San Luis Obispo,30,1,*,*,*,*,*
4.06884E+13,S,Templeton High,Templeton Unified,San Luis Obispo,174,93,540,538,530,62,66.67
4.07546E+13,D,,Paso Robles Joint Unified,San Luis Obispo,535,161,521,516,516,101,62.73
4.07546E+13,S,Independence High,Paso Robles Joint Unified,San Luis Obispo,45,0,NA,NA,NA,NA,NA
4.07546E+13,S,Paso Robles Independent Study Center,Paso Robles Joint Unified,San Luis Obispo,0,3,*,*,*,*,*
4.07546E+13,S,Paso Robles High,Paso Robles Joint Unified,San Luis Obispo,442,158,522,518,517,100,63.29
4.07547E+13,D,,Coast Unified,San Luis Obispo,70,26,511,510,503,14,53.85
4.07547E+13,S,Coast Union High,Coast Unified,San Luis Obispo,65,26,511,510,503,14,53.85
4.1E+13,C,,,San Mateo,7000,3540,531,556,531,2234,63.11
4.11041E+13,D,,San Mateo County Office of Edu,San Mateo,74,0,NA,NA,NA,NA,NA
4.16889E+13,D,,Cabrillo Unified,San Mateo,258,129,528,528,525,83,64.34
4.16889E+13,S,Half Moon Bay High,Cabrillo Unified,San Mateo,234,129,528,528,525,83,64.34
4.16892E+13,D,,Jefferson Elementary,San Mateo,66,9,*,*,*,*,*
4.16892E+13,S,California Virtual Academy @ San Mateo,Jefferson Elementary,San Mateo,66,9,*,*,*,*,*
4.16892E+13,D,,Jefferson Union High,San Mateo,1161,546,495,528,496,277,50.73
4.16892E+13,S,Jefferson High,Jefferson Union High,San Mateo,244,112,443,461,447,27,24.11
4.16892E+13,S,Oceana High,Jefferson Union High,San Mateo,151,112,495,542,496,60,53.57
4.16892E+13,S,Terra Nova High,Jefferson Union High,San Mateo,276,131,528,537,512,83,63.36
4.16892E+13,S,Westmoor High,Jefferson Union High,San Mateo,397,191,502,552,513,107,56.02
4.16894E+13,D,,La Honda-Pescadero Unified,San Mateo,24,11,505,510,487,6,54.55
4.16894E+13,S,Pescadero High,La Honda-Pescadero Unified,San Mateo,24,11,505,510,487,6,54.55
4.16905E+13,D,,San Mateo Union High,San Mateo,2099,1246,555,579,554,917,73.6
4.16905E+13,S,Peninsula High,San Mateo Union High,San Mateo,136,0,NA,NA,NA,NA,NA
4.16905E+13,S,Aragon High,San Mateo Union High,San Mateo,345,234,580,599,577,193,82.48
4.16905E+13,S,Burlingame High,San Mateo Union High,San Mateo,356,234,568,588,571,184,78.63
4.16905E+13,S,Capuchino High,San Mateo Union High,San Mateo,274,168,508,514,503,93,55.36
4.16905E+13,S,Hillsdale High,San Mateo Union High,San Mateo,325,194,547,566,539,136,70.1
4.16905E+13,S,Mills High,San Mateo Union High,San Mateo,328,227,548,603,548,171,75.33
4.16905E+13,S,San Mateo High,San Mateo Union High,San Mateo,311,189,564,587,573,140,74.07
4.16906E+13,D,,Sequoia Union High,San Mateo,2418,1236,535,559,539,783,63.35
4.16906E+13,S,Summit Preparatory Charter High,Sequoia Union High,San Mateo,90,43,528,543,538,27,62.79
4.16906E+13,S,Aspire East Palo Alto Phoenix Academy,Sequoia Union High,San Mateo,49,22,416,440,453,4,18.18
4.16906E+13,S,East Palo Alto Academy,Sequoia Union High,San Mateo,64,39,393,393,396,3,7.69
4.16906E+13,S,Sequoia Union High Independent Study,Sequoia Union High,San Mateo,24,0,NA,NA,NA,NA,NA
4.16906E+13,S,Carlmont High,Sequoia Union High,San Mateo,507,351,557,597,555,260,74.07
4.16906E+13,S,Menlo-Atherton High,Sequoia Union High,San Mateo,479,311,578,596,577,229,73.63
4.16906E+13,S,Redwood High,Sequoia Union High,San Mateo,259,1,*,*,*,*,*
4.16906E+13,S,Sequoia High,Sequoia Union High,San Mateo,542,287,520,543,529,166,57.84
4.16906E+13,S,Woodside High,Sequoia Union High,San Mateo,374,182,489,502,500,94,51.65
4.16907E+13,D,,South San Francisco Unified,San Mateo,808,327,485,514,473,138,42.2
4.16907E+13,S,Baden High (Continuation),South San Francisco Unified,San Mateo,56,1,*,*,*,*,*
4.16907E+13,S,El Camino High,South San Francisco Unified,San Mateo,374,198,477,509,464,76,38.38
4.16907E+13,S,South San Francisco High,South San Francisco Unified,San Mateo,372,128,497,521,486,62,48.44
4.17659E+13,D,,SBE - Everest Public High,San Mateo,92,36,570,570,566,26,72.22
4.17659E+13,S,Everest Public High,SBE - Everest Public High,San Mateo,92,36,570,570,566,26,72.22
4.2E+13,C,,,Santa Barbara,5181,1755,510,522,500,924,52.65
4.21042E+13,D,,Santa Barbara County Office of,Santa Barbara,104,0,NA,NA,NA,NA,NA
4.26911E+13,D,,Blochman Union Elementary,Santa Barbara,66,2,*,*,*,*,*
4.26911E+13,S,Family Partnership Home Study Charter,Blochman Union Elementary,Santa Barbara,61,2,*,*,*,*,*
4.26915E+13,D,,Carpinteria Unified,Santa Barbara,174,76,480,489,473,34,44.74
4.26915E+13,S,Foothill Alternative High,Carpinteria Unified,Santa Barbara,11,0,NA,NA,NA,NA,NA
4.26915E+13,S,Carpinteria Senior High,Carpinteria Unified,Santa Barbara,149,76,480,489,473,34,44.74
4.26923E+13,D,,Lompoc Unified,Santa Barbara,716,198,506,505,490,101,51.01
4.26923E+13,S,Cabrillo High,Lompoc Unified,Santa Barbara,351,135,527,521,507,82,60.74
4.26923E+13,S,Lompoc High,Lompoc Unified,Santa Barbara,314,63,461,473,454,19,30.16
4.26925E+13,D,,Los Olivos Elementary,Santa Barbara,80,5,*,*,*,*,*
4.26925E+13,S,Olive Grove,Los Olivos Elementary,Santa Barbara,80,5,*,*,*,*,*
4.26926E+13,D,,Orcutt Union Elementary,Santa Barbara,147,89,532,528,500,53,59.55
4.26926E+13,S,Orcutt Academy Charter,Orcutt Union Elementary,Santa Barbara,147,89,532,528,500,53,59.55
4.26931E+13,D,,Santa Maria Joint Union High,Santa Barbara,1985,480,457,478,448,147,30.63
4.26931E+13,S,Pioneer Valley High,Santa Maria Joint Union High,Santa Barbara,609,138,453,474,449,37,26.81
4.26931E+13,S,Ernest Righetti High,Santa Maria Joint Union High,Santa Barbara,528,173,493,499,481,74,42.77
4.26931E+13,S,Santa Maria High,Santa Maria Joint Union High,Santa Barbara,564,169,424,460,414,36,21.3
4.26933E+13,D,,Santa Ynez Valley Union High,Santa Barbara,262,142,530,531,521,84,59.15
4.26933E+13,S,Santa Ynez Valley Union High,Santa Ynez Valley Union High,Santa Barbara,251,142,530,531,521,84,59.15
4.27501E+13,D,,Cuyama Joint Unified,Santa Barbara,20,0,NA,NA,NA,NA,NA
4.27501E+13,S,Cuyama Valley High,Cuyama Joint Unified,Santa Barbara,20,0,NA,NA,NA,NA,NA
4.27679E+13,D,,Santa Barbara Unified,Santa Barbara,1627,763,541,555,533,498,65.27
4.27679E+13,S,Alta Vista Alternative High,Santa Barbara Unified,Santa Barbara,81,0,NA,NA,NA,NA,NA
4.27679E+13,S,Dos Pueblos Senior High,Santa Barbara Unified,Santa Barbara,520,330,557,576,549,230,69.7
4.27679E+13,S,San Marcos Senior High,Santa Barbara Unified,Santa Barbara,443,216,529,539,527,141,65.28
4.27679E+13,S,Santa Barbara Senior High,Santa Barbara Unified,Santa Barbara,487,217,529,541,515,127,58.53
4.3E+13,C,,,Santa Clara,20443,10531,546,578,551,7006,66.53
4.31044E+13,D,,Santa Clara County Office of E,Santa Clara,508,50,400,417,402,8,16
4.31044E+13,S,Leadership Public Schools - San Jose,Santa Clara County Office of E,Santa Clara,82,50,400,417,402,8,16
4.31044E+13,S,University Preparatory Academy Charter,Santa Clara County Office of E,Santa Clara,65,0,NA,NA,NA,NA,NA
4.31044E+13,S,Silicon Valley Flex Academy,Santa Clara County Office of E,Santa Clara,16,0,NA,NA,NA,NA,NA
4.3694E+13,D,,Campbell Union High,Santa Clara,1770,893,533,554,535,577,64.61
4.3694E+13,S,Leigh High,Campbell Union High,Santa Clara,375,244,552,582,548,176,72.13
4.3694E+13,S,Branham High,Campbell Union High,Santa Clara,293,180,523,534,534,106,58.89
4.3694E+13,S,Del Mar High,Campbell Union High,Santa Clara,234,93,487,497,481,42,45.16
4.3694E+13,S,Prospect High,Campbell Union High,Santa Clara,277,163,528,545,529,101,61.96
4.3694E+13,S,Westmont High,Campbell Union High,Santa Clara,358,213,545,571,551,152,71.36
4.36943E+13,D,,East Side Union High,Santa Clara,6495,2833,495,530,497,1418,50.05
4.36943E+13,S,Escuela Popular/Center for Training and,East Side Union High,Santa Clara,30,0,NA,NA,NA,NA,NA
4.36943E+13,S,KIPP San Jose Collegiate,East Side Union High,Santa Clara,93,60,476,523,481,26,43.33
4.36943E+13,S,Yerba Buena High,East Side Union High,Santa Clara,396,149,439,482,444,43,28.86
4.36943E+13,S,Santa Teresa High,East Side Union High,Santa Clara,535,283,523,548,520,181,63.96
4.36943E+13,S,Independence High,East Side Union High,Santa Clara,781,365,496,527,492,179,49.04
4.36943E+13,S,Latino College Preparatory Academy,East Side Union High,Santa Clara,93,53,375,371,392,1,1.89
4.36943E+13,S,San Jose Conservation Corps Charter,East Side Union High,Santa Clara,390,0,NA,NA,NA,NA,NA
4.36943E+13,S,Evergreen Valley High,East Side Union High,Santa Clara,655,469,539,582,545,307,65.46
4.36943E+13,S,Foothill High,East Side Union High,Santa Clara,253,1,*,*,*,*,*
4.36943E+13,S,Andrew P. Hill High,East Side Union High,Santa Clara,521,195,477,512,474,79,40.51
4.36943E+13,S,James Lick High,East Side Union High,Santa Clara,281,119,413,442,426,26,21.85
4.36943E+13,S,Mount Pleasant High,East Side Union High,Santa Clara,366,169,461,499,457,62,36.69
4.36943E+13,S,Oak Grove High,East Side Union High,Santa Clara,424,172,486,503,477,77,44.77
4.36943E+13,S,William C. Overfelt High,East Side Union High,Santa Clara,313,126,432,460,437,24,19.05
4.36943E+13,S,Piedmont Hills High,East Side Union High,Santa Clara,544,363,524,568,535,234,64.46
4.36943E+13,S,Silver Creek High,East Side Union High,Santa Clara,564,309,513,548,507,179,57.93
4.36947E+13,D,,Fremont Union High,Santa Clara,2692,1904,600,655,620,1636,85.92
4.36947E+13,S,Cupertino High,Fremont Union High,Santa Clara,492,353,586,645,607,299,84.7
4.36947E+13,S,Fremont High,Fremont Union High,Santa Clara,550,235,513,550,523,137,58.3
4.36947E+13,S,Homestead High,Fremont Union High,Santa Clara,585,374,575,633,592,317,84.76
4.36947E+13,S,Lynbrook High,Fremont Union High,Santa Clara,447,407,630,689,657,375,92.14
4.36947E+13,S,Monta Vista High,Fremont Union High,Santa Clara,612,535,640,697,664,508,94.95
4.36948E+13,D,,Gilroy Unified,Santa Clara,959,369,501,499,498,183,49.59
4.36948E+13,S,Dr. T. J. Owens Gilroy Early College Aca,Gilroy Unified,Santa Clara,58,53,588,583,574,41,77.36
4.36948E+13,S,Christopher High,Gilroy Unified,Santa Clara,347,184,493,488,488,87,47.28
4.36948E+13,S,Gilroy High,Gilroy Unified,Santa Clara,344,132,478,481,481,55,41.67
4.36953E+13,D,,Los Gatos-Saratoga Joint Union,Santa Clara,803,651,608,640,615,569,87.4
4.36953E+13,S,Los Gatos High,Los Gatos-Saratoga Joint Union,Santa Clara,446,329,585,610,585,273,82.98
4.36953E+13,S,Saratoga High,Los Gatos-Saratoga Joint Union,Santa Clara,355,322,632,671,646,296,91.93
4.36958E+13,D,,Morgan Hill Unified,Santa Clara,678,310,522,523,515,183,59.03
4.36958E+13,S,Ann Sobrato High,Morgan Hill Unified,Santa Clara,311,164,533,533,525,107,65.24
4.36958E+13,S,Live Oak High,Morgan Hill Unified,Santa Clara,277,146,510,512,503,76,52.05
4.36961E+13,D,,Mountain View-Los Altos Union,Santa Clara,908,647,589,616,597,529,81.76
4.36961E+13,S,Los Altos High,Mountain View-Los Altos Union,Santa Clara,405,318,594,623,607,263,82.7
4.36961E+13,S,Mountain View High,Mountain View-Los Altos Union,Santa Clara,435,326,584,611,588,264,80.98
4.36961E+13,S,Alta Vista High,Mountain View-Los Altos Union,Santa Clara,67,3,*,*,*,*,*
4.36964E+13,D,,Palo Alto Unified,Santa Clara,967,761,639,671,646,702,92.25
4.36964E+13,S,Henry M. Gunn High,Palo Alto Unified,Santa Clara,484,383,636,675,645,346,90.34
4.36964E+13,S,Palo Alto High,Palo Alto Unified,Santa Clara,472,378,643,668,646,356,94.18
4.36967E+13,D,,San Jose Unified,Santa Clara,2752,1238,520,539,524,695,56.14
4.36967E+13,S,Gunderson High,San Jose Unified,Santa Clara,228,92,510,509,487,38,41.3
4.36967E+13,S,Liberty High (Alternative),San Jose Unified,Santa Clara,197,3,*,*,*,*,*
4.36967E+13,S,Downtown College Preparatory,San Jose Unified,Santa Clara,77,1,*,*,*,*,*
4.36967E+13,S,Middle College High,San Jose Unified,Santa Clara,21,0,NA,NA,NA,NA,NA
4.36967E+13,S,Leland High,San Jose Unified,Santa Clara,428,349,593,633,607,298,85.39
4.36967E+13,S,Abraham Lincoln High,San Jose Unified,Santa Clara,405,206,478,482,480,72,34.95
4.36967E+13,S,Pioneer High,San Jose Unified,Santa Clara,359,247,515,539,523,144,58.3
4.36967E+13,S,San José High,San Jose Unified,Santa Clara,279,134,444,465,456,34,25.37
4.36967E+13,S,Willow Glen High,San Jose Unified,Santa Clara,358,206,498,498,489,106,51.46
4.36967E+13,D,,Santa Clara Unified,Santa Clara,1086,443,508,526,502,225,50.79
4.36967E+13,S,Santa Clara High,Santa Clara Unified,Santa Clara,407,195,502,516,492,86,44.1
4.36967E+13,S,Wilson Alternative,Santa Clara Unified,Santa Clara,127,0,NA,NA,NA,NA,NA
4.36967E+13,S,New Valley Continuation High,Santa Clara Unified,Santa Clara,83,2,*,*,*,*,*
4.36967E+13,S,Adrian Wilcox High,Santa Clara Unified,Santa Clara,466,246,512,534,509,137,55.69
4.37339E+13,D,,Milpitas Unified,Santa Clara,825,432,529,574,527,281,65.05
4.37339E+13,S,Milpitas High,Milpitas Unified,Santa Clara,722,432,529,574,527,281,65.05
4.4E+13,C,,,Santa Cruz,3072,1116,524,523,516,656,58.78
4.41045E+13,D,,Santa Cruz County Office of Ed,Santa Cruz,460,81,636,619,622,73,90.12
4.41045E+13,S,Pacific Collegiate Charter,Santa Cruz County Office of Ed,Santa Cruz,80,81,636,619,622,73,90.12
4.46977E+13,D,,Live Oak Elementary,Santa Cruz,33,7,*,*,*,*,*
4.46977E+13,S,Cypress Charter High,Live Oak Elementary,Santa Cruz,33,7,*,*,*,*,*
4.4698E+13,D,,Pajaro Valley Unified,Santa Cruz,1292,424,474,479,474,164,38.68
4.4698E+13,S,Pajaro Valley High,Pajaro Valley Unified,Santa Cruz,336,110,425,432,440,14,12.73
4.4698E+13,S,Pacific Coast Charter,Pajaro Valley Unified,Santa Cruz,66,4,*,*,*,*,*
4.4698E+13,S,Academic/Vocational Charter Institute,Pajaro Valley Unified,Santa Cruz,15,0,NA,NA,NA,NA,NA
4.4698E+13,S,Aptos High,Pajaro Valley Unified,Santa Cruz,311,153,540,535,528,104,67.97
4.4698E+13,S,Watsonville High,Pajaro Valley Unified,Santa Cruz,438,157,442,456,442,43,27.39
4.46981E+13,D,,San Lorenzo Valley Unified,Santa Cruz,259,122,538,517,527,78,63.93
4.46981E+13,S,Ocean Grove Charter,San Lorenzo Valley Unified,Santa Cruz,66,13,560,548,552,8,61.54
4.46981E+13,S,SLVUSD Charter,San Lorenzo Valley Unified,Santa Cruz,22,1,*,*,*,*,*
4.46981E+13,S,San Lorenzo Valley High,San Lorenzo Valley Unified,Santa Cruz,171,108,534,512,524,69,63.89
4.46982E+13,D,,Santa Cruz City High,Santa Cruz,851,355,540,541,528,239,67.32
4.46982E+13,S,Ark Independent Studies,Santa Cruz City High,Santa Cruz,46,1,*,*,*,*,*
4.46982E+13,S,Delta Charter,Santa Cruz City High,Santa Cruz,42,0,NA,NA,NA,NA,NA
4.46982E+13,S,Alternative Family Education,Santa Cruz City High,Santa Cruz,25,0,NA,NA,NA,NA,NA
4.46982E+13,S,Harbor High,Santa Cruz City High,Santa Cruz,206,80,505,531,497,47,58.75
4.46982E+13,S,Santa Cruz High,Santa Cruz City High,Santa Cruz,228,147,556,555,551,103,70.07
4.46982E+13,S,Soquel High,Santa Cruz City High,Santa Cruz,241,127,544,532,521,88,69.29
4.47543E+13,D,,Scotts Valley Unified,Santa Cruz,177,127,554,565,540,95,74.8
4.47543E+13,S,Scotts Valley High,Scotts Valley Unified,Santa Cruz,177,127,554,565,540,95,74.8
4.5E+13,C,,,Shasta,2293,500,534,531,509,307,61.4
4.51045E+13,D,,Shasta County Office of Educat,Shasta,64,0,NA,NA,NA,NA,NA
4.56986E+13,D,,Anderson Union High,Shasta,508,114,488,494,465,49,42.98
4.56986E+13,S,West Valley High,Anderson Union High,Shasta,227,68,472,495,458,28,41.18
4.56986E+13,S,Oakview High (Alternative),Anderson Union High,Shasta,44,0,NA,NA,NA,NA,NA
4.56986E+13,S,Anderson New Technology High,Anderson Union High,Shasta,57,14,545,485,504,7,50
4.56986E+13,S,Anderson High,Anderson Union High,Shasta,144,32,498,496,461,14,43.75
4.56999E+13,D,,Fall River Joint Unified,Shasta,83,23,514,537,523,10,43.48
4.56999E+13,S,Burney Junior-Senior High,Fall River Joint Unified,Shasta,37,11,495,510,495,5,45.45
4.56999E+13,S,Fall River Junior-Senior High,Fall River Joint Unified,Shasta,36,12,533,563,548,5,41.67
4.57011E+13,D,,Redding Elementary,Shasta,22,1,*,*,*,*,*
4.57011E+13,S,Stellar Secondary Charter High,Redding Elementary,Shasta,22,1,*,*,*,*,*
4.57014E+13,D,,Shasta Union High,Shasta,1332,327,553,547,527,230,70.34
4.57014E+13,S,University Preparatory,Shasta Union High,Shasta,97,74,597,583,560,63,85.14
4.57014E+13,S,Foothill High,Shasta Union High,Shasta,280,72,533,539,516,47,65.28
4.57014E+13,S,Shasta Secondary Home,Shasta Union High,Shasta,77,4,*,*,*,*,*
4.57014E+13,S,North State Independence High,Shasta Union High,Shasta,71,0,NA,NA,NA,NA,NA
4.57014E+13,S,Enterprise High,Shasta Union High,Shasta,284,64,514,513,479,34,53.13
4.57014E+13,S,Shasta High,Shasta Union High,Shasta,319,113,559,549,539,83,73.45
4.57527E+13,D,,Gateway Unified,Shasta,284,35,516,494,473,17,48.57
4.57527E+13,S,Academy of Personalized Learning,Gateway Unified,Shasta,68,5,*,*,*,*,*
4.57527E+13,S,Gateway Educational Options,Gateway Unified,Shasta,23,0,NA,NA,NA,NA,NA
4.57527E+13,S,Central Valley High,Gateway Unified,Shasta,164,30,499,491,459,13,43.33
4.6E+13,C,,,Sierra,36,14,534,491,518,8,57.14
4.67018E+13,D,,Sierra-Plumas Joint Unified,Sierra,36,14,534,491,518,8,57.14
4.67018E+13,S,Downieville Junior-Senior High,Sierra-Plumas Joint Unified,Sierra,4,2,*,*,*,*,*
4.67018E+13,S,Loyalton High,Sierra-Plumas Joint Unified,Sierra,29,12,524,496,521,7,58.33
4.7E+13,C,,,Siskiyou,464,152,500,517,478,75,49.34
4.71047E+13,D,,Siskiyou County Office of Educ,Siskiyou,32,1,*,*,*,*,*
4.71047E+13,S,Golden Eagle Charter,Siskiyou County Office of Educ,Siskiyou,18,1,*,*,*,*,*
4.77025E+13,D,,Dunsmuir Joint Union High,Siskiyou,18,3,*,*,*,*,*
4.77025E+13,S,Dunsmuir High,Dunsmuir Joint Union High,Siskiyou,18,3,*,*,*,*,*
