,0
2894,"4, 96, Control_c, 9, 32, 0
"
2895,"4, 96, Control_c, 9, 0, 0
"
2896,"4, 96, Program_c, 9, 32
"
2897,"4, 96, Control_c, 9, 7, 85
"
2898,"4, 96, Control_c, 9, 91, 45
"
2899,"4, 96, Control_c, 9, 93, 0
"
2900,"4, 96, Control_c, 9, 10, 64
"
2901,"4, 384, Note_on_c, 9, 36, 120
"
2902,"4, 384, Note_on_c, 9, 42, 114
"
2903,"4, 390, Note_on_c, 9, 42, 0
"
2904,"4, 396, Note_on_c, 9, 36, 0
"
2905,"4, 432, Note_on_c, 9, 37, 124
"
2906,"4, 432, Note_on_c, 9, 42, 118
"
2907,"4, 438, Note_on_c, 9, 42, 0
"
2908,"4, 462, Note_on_c, 9, 37, 0
"
2909,"4, 480, Note_on_c, 9, 46, 108
"
2910,"4, 528, Note_on_c, 9, 36, 110
"
2911,"4, 528, Note_on_c, 9, 42, 112
"
2912,"4, 534, Note_on_c, 9, 42, 0
"
2913,"4, 539, Note_on_c, 9, 36, 0
"
2914,"4, 547, Note_on_c, 9, 46, 0
"
2915,"4, 576, Note_on_c, 9, 36, 120
"
2916,"4, 576, Note_on_c, 9, 42, 110
"
2917,"4, 582, Note_on_c, 9, 42, 0
"
2918,"4, 589, Note_on_c, 9, 36, 0
"
2919,"4, 624, Note_on_c, 9, 37, 100
"
2920,"4, 624, Note_on_c, 9, 42, 114
"
2921,"4, 629, Note_on_c, 9, 42, 0
"
2922,"4, 653, Note_on_c, 9, 37, 0
"
2923,"4, 672, Note_on_c, 9, 37, 126
"
2924,"4, 672, Note_on_c, 9, 46, 108
"
2925,"4, 703, Note_on_c, 9, 37, 0
"
2926,"4, 720, Note_on_c, 9, 36, 110
"
2927,"4, 720, Note_on_c, 9, 42, 114
"
2928,"4, 726, Note_on_c, 9, 42, 0
"
2929,"4, 732, Note_on_c, 9, 36, 0
"
2930,"4, 739, Note_on_c, 9, 46, 0
"
2931,"4, 768, Note_on_c, 9, 36, 120
"
2932,"4, 768, Note_on_c, 9, 37, 110
"
2933,"4, 768, Note_on_c, 9, 42, 116
"
2934,"4, 775, Note_on_c, 9, 42, 0
"
2935,"4, 780, Note_on_c, 9, 36, 0
"
2936,"4, 798, Note_on_c, 9, 37, 0
"
2937,"4, 816, Note_on_c, 9, 42, 108
"
2938,"4, 823, Note_on_c, 9, 42, 0
"
2939,"4, 864, Note_on_c, 9, 37, 126
"
2940,"4, 864, Note_on_c, 9, 46, 108
"
2941,"4, 895, Note_on_c, 9, 37, 0
"
2942,"4, 912, Note_on_c, 9, 36, 110
"
2943,"4, 912, Note_on_c, 9, 42, 116
"
2944,"4, 917, Note_on_c, 9, 42, 0
"
2945,"4, 923, Note_on_c, 9, 36, 0
"
2946,"4, 930, Note_on_c, 9, 46, 0
"
2947,"4, 960, Note_on_c, 9, 36, 120
"
2948,"4, 960, Note_on_c, 9, 42, 114
"
2949,"4, 966, Note_on_c, 9, 42, 0
"
2950,"4, 973, Note_on_c, 9, 36, 0
"
2951,"4, 1008, Note_on_c, 9, 37, 118
"
2952,"4, 1008, Note_on_c, 9, 42, 114
"
2953,"4, 1013, Note_on_c, 9, 42, 0
"
2954,"4, 1038, Note_on_c, 9, 37, 0
"
2955,"4, 1056, Note_on_c, 9, 46, 108
"
2956,"4, 1104, Note_on_c, 9, 36, 110
"
2957,"4, 1104, Note_on_c, 9, 37, 126
"
2958,"4, 1104, Note_on_c, 9, 42, 114
"
2959,"4, 1111, Note_on_c, 9, 42, 0
"
2960,"4, 1116, Note_on_c, 9, 36, 0
"
2961,"4, 1122, Note_on_c, 9, 46, 0
"
2962,"4, 1134, Note_on_c, 9, 37, 0
"
2963,"4, 1152, Note_on_c, 9, 36, 120
"
2964,"4, 1152, Note_on_c, 9, 42, 114
"
2965,"4, 1158, Note_on_c, 9, 42, 0
"
2966,"4, 1164, Note_on_c, 9, 36, 0
"
2967,"4, 1200, Note_on_c, 9, 37, 124
"
2968,"4, 1200, Note_on_c, 9, 42, 118
"
2969,"4, 1206, Note_on_c, 9, 42, 0
"
2970,"4, 1231, Note_on_c, 9, 37, 0
"
2971,"4, 1248, Note_on_c, 9, 46, 108
"
2972,"4, 1296, Note_on_c, 9, 36, 110
"
2973,"4, 1296, Note_on_c, 9, 42, 112
"
2974,"4, 1303, Note_on_c, 9, 42, 0
"
2975,"4, 1309, Note_on_c, 9, 36, 0
"
2976,"4, 1314, Note_on_c, 9, 46, 0
"
2977,"4, 1344, Note_on_c, 9, 36, 120
"
2978,"4, 1344, Note_on_c, 9, 42, 110
"
2979,"4, 1349, Note_on_c, 9, 42, 0
"
2980,"4, 1356, Note_on_c, 9, 36, 0
"
2981,"4, 1392, Note_on_c, 9, 37, 100
"
2982,"4, 1392, Note_on_c, 9, 42, 114
"
2983,"4, 1398, Note_on_c, 9, 42, 0
"
2984,"4, 1423, Note_on_c, 9, 37, 0
"
2985,"4, 1440, Note_on_c, 9, 37, 126
"
2986,"4, 1440, Note_on_c, 9, 46, 108
"
2987,"4, 1470, Note_on_c, 9, 37, 0
"
2988,"4, 1488, Note_on_c, 9, 36, 110
"
2989,"4, 1488, Note_on_c, 9, 42, 114
"
2990,"4, 1495, Note_on_c, 9, 42, 0
"
2991,"4, 1501, Note_on_c, 9, 36, 0
"
2992,"4, 1506, Note_on_c, 9, 46, 0
"
2993,"4, 1536, Note_on_c, 9, 36, 120
"
2994,"4, 1536, Note_on_c, 9, 37, 110
"
2995,"4, 1536, Note_on_c, 9, 42, 116
"
2996,"4, 1541, Note_on_c, 9, 42, 0
"
2997,"4, 1548, Note_on_c, 9, 36, 0
"
2998,"4, 1566, Note_on_c, 9, 37, 0
"
2999,"4, 1584, Note_on_c, 9, 42, 108
"
3000,"4, 1589, Note_on_c, 9, 42, 0
"
3001,"4, 1632, Note_on_c, 9, 37, 126
"
3002,"4, 1632, Note_on_c, 9, 46, 108
"
3003,"4, 1662, Note_on_c, 9, 37, 0
"
3004,"4, 1680, Note_on_c, 9, 36, 110
"
3005,"4, 1680, Note_on_c, 9, 42, 116
"
3006,"4, 1686, Note_on_c, 9, 42, 0
"
3007,"4, 1691, Note_on_c, 9, 36, 0
"
3008,"4, 1698, Note_on_c, 9, 46, 0
"
3009,"4, 1728, Note_on_c, 9, 36, 120
"
3010,"4, 1728, Note_on_c, 9, 42, 114
"
3011,"4, 1734, Note_on_c, 9, 42, 0
"
3012,"4, 1741, Note_on_c, 9, 36, 0
"
3013,"4, 1776, Note_on_c, 9, 37, 118
"
3014,"4, 1776, Note_on_c, 9, 42, 114
"
3015,"4, 1782, Note_on_c, 9, 42, 0
"
3016,"4, 1806, Note_on_c, 9, 37, 0
"
3017,"4, 1824, Note_on_c, 9, 46, 108
"
3018,"4, 1872, Note_on_c, 9, 36, 110
"
3019,"4, 1872, Note_on_c, 9, 37, 126
"
3020,"4, 1872, Note_on_c, 9, 42, 114
"
3021,"4, 1878, Note_on_c, 9, 42, 0
"
3022,"4, 1884, Note_on_c, 9, 36, 0
"
3023,"4, 1890, Note_on_c, 9, 46, 0
"
3024,"4, 1902, Note_on_c, 9, 37, 0
"
3025,"4, 1920, Note_on_c, 9, 36, 120
"
3026,"4, 1920, Note_on_c, 9, 42, 114
"
3027,"4, 1926, Note_on_c, 9, 42, 0
"
3028,"4, 1933, Note_on_c, 9, 36, 0
"
3029,"4, 1968, Note_on_c, 9, 37, 124
"
3030,"4, 1968, Note_on_c, 9, 42, 118
"
3031,"4, 1975, Note_on_c, 9, 42, 0
"
3032,"4, 1998, Note_on_c, 9, 37, 0
"
3033,"4, 2016, Note_on_c, 9, 46, 108
"
3034,"4, 2064, Note_on_c, 9, 36, 110
"
3035,"4, 2064, Note_on_c, 9, 42, 112
"
3036,"4, 2071, Note_on_c, 9, 42, 0
"
3037,"4, 2077, Note_on_c, 9, 36, 0
"
3038,"4, 2081, Note_on_c, 9, 46, 0
"
3039,"4, 2112, Note_on_c, 9, 36, 120
"
3040,"4, 2112, Note_on_c, 9, 42, 110
"
3041,"4, 2119, Note_on_c, 9, 42, 0
"
3042,"4, 2125, Note_on_c, 9, 36, 0
"
3043,"4, 2160, Note_on_c, 9, 37, 100
"
3044,"4, 2160, Note_on_c, 9, 42, 114
"
3045,"4, 2166, Note_on_c, 9, 42, 0
"
3046,"4, 2190, Note_on_c, 9, 37, 0
"
3047,"4, 2208, Note_on_c, 9, 37, 126
"
3048,"4, 2208, Note_on_c, 9, 46, 108
"
3049,"4, 2238, Note_on_c, 9, 37, 0
"
3050,"4, 2256, Note_on_c, 9, 36, 110
"
3051,"4, 2256, Note_on_c, 9, 42, 114
"
3052,"4, 2262, Note_on_c, 9, 42, 0
"
3053,"4, 2268, Note_on_c, 9, 36, 0
"
3054,"4, 2275, Note_on_c, 9, 46, 0
"
3055,"4, 2304, Note_on_c, 9, 36, 120
"
3056,"4, 2304, Note_on_c, 9, 37, 110
"
3057,"4, 2304, Note_on_c, 9, 42, 116
"
3058,"4, 2310, Note_on_c, 9, 42, 0
"
3059,"4, 2315, Note_on_c, 9, 36, 0
"
3060,"4, 2335, Note_on_c, 9, 37, 0
"
3061,"4, 2352, Note_on_c, 9, 42, 108
"
3062,"4, 2358, Note_on_c, 9, 42, 0
"
3063,"4, 2400, Note_on_c, 9, 37, 126
"
3064,"4, 2400, Note_on_c, 9, 46, 108
"
3065,"4, 2430, Note_on_c, 9, 37, 0
"
3066,"4, 2448, Note_on_c, 9, 36, 110
"
3067,"4, 2448, Note_on_c, 9, 42, 116
"
3068,"4, 2454, Note_on_c, 9, 42, 0
"
3069,"4, 2460, Note_on_c, 9, 36, 0
"
3070,"4, 2467, Note_on_c, 9, 46, 0
"
3071,"4, 2496, Note_on_c, 9, 36, 120
"
3072,"4, 2496, Note_on_c, 9, 42, 114
"
3073,"4, 2502, Note_on_c, 9, 42, 0
"
3074,"4, 2508, Note_on_c, 9, 36, 0
"
3075,"4, 2544, Note_on_c, 9, 37, 118
"
3076,"4, 2544, Note_on_c, 9, 42, 114
"
3077,"4, 2550, Note_on_c, 9, 42, 0
"
3078,"4, 2574, Note_on_c, 9, 37, 0
"
3079,"4, 2592, Note_on_c, 9, 46, 108
"
3080,"4, 2640, Note_on_c, 9, 36, 110
"
3081,"4, 2640, Note_on_c, 9, 37, 126
"
3082,"4, 2640, Note_on_c, 9, 42, 114
"
3083,"4, 2646, Note_on_c, 9, 42, 0
"
3084,"4, 2652, Note_on_c, 9, 36, 0
"
3085,"4, 2659, Note_on_c, 9, 46, 0
"
3086,"4, 2671, Note_on_c, 9, 37, 0
"
3087,"4, 2688, Note_on_c, 9, 36, 120
"
3088,"4, 2688, Note_on_c, 9, 42, 114
"
3089,"4, 2694, Note_on_c, 9, 42, 0
"
3090,"4, 2700, Note_on_c, 9, 36, 0
"
3091,"4, 2736, Note_on_c, 9, 37, 124
"
3092,"4, 2736, Note_on_c, 9, 42, 118
"
3093,"4, 2741, Note_on_c, 9, 42, 0
"
3094,"4, 2767, Note_on_c, 9, 37, 0
"
3095,"4, 2784, Note_on_c, 9, 46, 108
"
3096,"4, 2832, Note_on_c, 9, 36, 110
"
3097,"4, 2832, Note_on_c, 9, 42, 112
"
3098,"4, 2838, Note_on_c, 9, 42, 0
"
3099,"4, 2844, Note_on_c, 9, 36, 0
"
3100,"4, 2851, Note_on_c, 9, 46, 0
"
3101,"4, 2880, Note_on_c, 9, 36, 120
"
3102,"4, 2880, Note_on_c, 9, 42, 110
"
3103,"4, 2886, Note_on_c, 9, 42, 0
"
3104,"4, 2892, Note_on_c, 9, 36, 0
"
3105,"4, 2928, Note_on_c, 9, 37, 100
"
3106,"4, 2928, Note_on_c, 9, 42, 114
"
3107,"4, 2934, Note_on_c, 9, 42, 0
"
3108,"4, 2958, Note_on_c, 9, 37, 0
"
3109,"4, 2976, Note_on_c, 9, 37, 126
"
3110,"4, 2976, Note_on_c, 9, 46, 108
"
3111,"4, 3006, Note_on_c, 9, 37, 0
"
3112,"4, 3024, Note_on_c, 9, 36, 110
"
3113,"4, 3024, Note_on_c, 9, 42, 114
"
3114,"4, 3031, Note_on_c, 9, 42, 0
"
3115,"4, 3037, Note_on_c, 9, 36, 0
"
3116,"4, 3042, Note_on_c, 9, 46, 0
"
3117,"4, 3072, Note_on_c, 9, 36, 120
"
3118,"4, 3072, Note_on_c, 9, 37, 110
"
3119,"4, 3072, Note_on_c, 9, 42, 116
"
3120,"4, 3078, Note_on_c, 9, 42, 0
"
3121,"4, 3084, Note_on_c, 9, 36, 0
"
3122,"4, 3102, Note_on_c, 9, 37, 0
"
3123,"4, 3120, Note_on_c, 9, 42, 108
"
3124,"4, 3126, Note_on_c, 9, 42, 0
"
3125,"4, 3168, Note_on_c, 9, 37, 126
"
3126,"4, 3168, Note_on_c, 9, 46, 108
"
3127,"4, 3199, Note_on_c, 9, 37, 0
"
3128,"4, 3216, Note_on_c, 9, 36, 110
"
3129,"4, 3216, Note_on_c, 9, 42, 116
"
3130,"4, 3222, Note_on_c, 9, 42, 0
"
3131,"4, 3227, Note_on_c, 9, 36, 0
"
3132,"4, 3234, Note_on_c, 9, 46, 0
"
3133,"4, 3264, Note_on_c, 9, 36, 120
"
3134,"4, 3264, Note_on_c, 9, 42, 114
"
3135,"4, 3270, Note_on_c, 9, 42, 0
"
3136,"4, 3276, Note_on_c, 9, 36, 0
"
3137,"4, 3312, Note_on_c, 9, 37, 118
"
3138,"4, 3312, Note_on_c, 9, 42, 114
"
3139,"4, 3318, Note_on_c, 9, 42, 0
"
3140,"4, 3343, Note_on_c, 9, 37, 0
"
3141,"4, 3360, Note_on_c, 9, 46, 108
"
3142,"4, 3408, Note_on_c, 9, 36, 110
"
3143,"4, 3408, Note_on_c, 9, 37, 126
"
3144,"4, 3408, Note_on_c, 9, 42, 114
"
3145,"4, 3414, Note_on_c, 9, 42, 0
"
3146,"4, 3420, Note_on_c, 9, 36, 0
"
3147,"4, 3426, Note_on_c, 9, 46, 0
"
3148,"4, 3439, Note_on_c, 9, 37, 0
"
3149,"4, 3456, Note_on_c, 9, 36, 120
"
3150,"4, 3456, Note_on_c, 9, 42, 114
"
3151,"4, 3462, Note_on_c, 9, 42, 0
"
3152,"4, 3468, Note_on_c, 9, 36, 0
"
3153,"4, 3504, Note_on_c, 9, 37, 124
"
3154,"4, 3504, Note_on_c, 9, 42, 118
"
3155,"4, 3510, Note_on_c, 9, 42, 0
"
3156,"4, 3534, Note_on_c, 9, 37, 0
"
3157,"4, 3552, Note_on_c, 9, 46, 108
"
3158,"4, 3600, Note_on_c, 9, 36, 110
"
3159,"4, 3600, Note_on_c, 9, 42, 112
"
3160,"4, 3606, Note_on_c, 9, 42, 0
"
3161,"4, 3612, Note_on_c, 9, 36, 0
"
3162,"4, 3618, Note_on_c, 9, 46, 0
"
3163,"4, 3648, Note_on_c, 9, 36, 120
"
3164,"4, 3648, Note_on_c, 9, 42, 110
"
3165,"4, 3654, Note_on_c, 9, 42, 0
"
3166,"4, 3660, Note_on_c, 9, 36, 0
"
3167,"4, 3696, Note_on_c, 9, 37, 100
"
3168,"4, 3696, Note_on_c, 9, 42, 114
"
3169,"4, 3702, Note_on_c, 9, 42, 0
"
3170,"4, 3726, Note_on_c, 9, 37, 0
"
3171,"4, 3744, Note_on_c, 9, 37, 126
"
3172,"4, 3744, Note_on_c, 9, 46, 108
"
3173,"4, 3773, Note_on_c, 9, 37, 0
"
3174,"4, 3792, Note_on_c, 9, 36, 110
"
3175,"4, 3792, Note_on_c, 9, 42, 114
"
3176,"4, 3798, Note_on_c, 9, 42, 0
"
3177,"4, 3804, Note_on_c, 9, 36, 0
"
3178,"4, 3810, Note_on_c, 9, 46, 0
"
3179,"4, 3840, Note_on_c, 9, 36, 120
"
3180,"4, 3840, Note_on_c, 9, 37, 110
"
3181,"4, 3840, Note_on_c, 9, 42, 116
"
3182,"4, 3847, Note_on_c, 9, 42, 0
"
3183,"4, 3852, Note_on_c, 9, 36, 0
"
3184,"4, 3870, Note_on_c, 9, 37, 0
"
3185,"4, 3888, Note_on_c, 9, 42, 108
"
3186,"4, 3894, Note_on_c, 9, 42, 0
"
3187,"4, 3936, Note_on_c, 9, 37, 126
"
3188,"4, 3936, Note_on_c, 9, 46, 108
"
3189,"4, 3966, Note_on_c, 9, 37, 0
"
3190,"4, 3984, Note_on_c, 9, 36, 110
"
3191,"4, 3984, Note_on_c, 9, 42, 116
"
3192,"4, 3991, Note_on_c, 9, 42, 0
"
3193,"4, 3996, Note_on_c, 9, 36, 0
"
3194,"4, 4002, Note_on_c, 9, 46, 0
"
3195,"4, 4032, Note_on_c, 9, 36, 120
"
3196,"4, 4032, Note_on_c, 9, 42, 114
"
3197,"4, 4038, Note_on_c, 9, 42, 0
"
3198,"4, 4044, Note_on_c, 9, 36, 0
"
3199,"4, 4080, Note_on_c, 9, 37, 118
"
3200,"4, 4080, Note_on_c, 9, 42, 114
"
3201,"4, 4087, Note_on_c, 9, 42, 0
"
3202,"4, 4111, Note_on_c, 9, 37, 0
"
3203,"4, 4128, Note_on_c, 9, 46, 108
"
3204,"4, 4176, Note_on_c, 9, 36, 110
"
3205,"4, 4176, Note_on_c, 9, 37, 126
"
3206,"4, 4176, Note_on_c, 9, 42, 114
"
3207,"4, 4182, Note_on_c, 9, 42, 0
"
3208,"4, 4188, Note_on_c, 9, 36, 0
"
3209,"4, 4194, Note_on_c, 9, 46, 0
"
3210,"4, 4206, Note_on_c, 9, 37, 0
"
3211,"4, 4224, Note_on_c, 9, 36, 120
"
3212,"4, 4224, Note_on_c, 9, 42, 114
"
3213,"4, 4230, Note_on_c, 9, 42, 0
"
3214,"4, 4236, Note_on_c, 9, 36, 0
"
3215,"4, 4272, Note_on_c, 9, 37, 124
"
3216,"4, 4272, Note_on_c, 9, 42, 118
"
3217,"4, 4277, Note_on_c, 9, 42, 0
"
3218,"4, 4302, Note_on_c, 9, 37, 0
"
3219,"4, 4320, Note_on_c, 9, 46, 108
"
3220,"4, 4368, Note_on_c, 9, 36, 110
"
3221,"4, 4368, Note_on_c, 9, 42, 112
"
3222,"4, 4374, Note_on_c, 9, 42, 0
"
3223,"4, 4381, Note_on_c, 9, 36, 0
"
3224,"4, 4386, Note_on_c, 9, 46, 0
"
3225,"4, 4416, Note_on_c, 9, 36, 120
"
3226,"4, 4416, Note_on_c, 9, 42, 110
"
3227,"4, 4422, Note_on_c, 9, 42, 0
"
3228,"4, 4428, Note_on_c, 9, 36, 0
"
3229,"4, 4464, Note_on_c, 9, 37, 100
"
3230,"4, 4464, Note_on_c, 9, 42, 114
"
3231,"4, 4470, Note_on_c, 9, 42, 0
"
3232,"4, 4494, Note_on_c, 9, 37, 0
"
3233,"4, 4512, Note_on_c, 9, 37, 126
"
3234,"4, 4512, Note_on_c, 9, 46, 108
"
3235,"4, 4542, Note_on_c, 9, 37, 0
"
3236,"4, 4560, Note_on_c, 9, 36, 110
"
3237,"4, 4560, Note_on_c, 9, 42, 114
"
3238,"4, 4566, Note_on_c, 9, 42, 0
"
3239,"4, 4572, Note_on_c, 9, 36, 0
"
3240,"4, 4578, Note_on_c, 9, 46, 0
"
3241,"4, 4608, Note_on_c, 9, 36, 120
"
3242,"4, 4608, Note_on_c, 9, 37, 110
"
3243,"4, 4608, Note_on_c, 9, 42, 116
"
3244,"4, 4613, Note_on_c, 9, 42, 0
"
3245,"4, 4620, Note_on_c, 9, 36, 0
"
3246,"4, 4638, Note_on_c, 9, 37, 0
"
3247,"4, 4656, Note_on_c, 9, 42, 108
"
3248,"4, 4663, Note_on_c, 9, 42, 0
"
3249,"4, 4704, Note_on_c, 9, 37, 126
"
3250,"4, 4704, Note_on_c, 9, 46, 108
"
3251,"4, 4735, Note_on_c, 9, 37, 0
"
3252,"4, 4752, Note_on_c, 9, 36, 110
"
3253,"4, 4752, Note_on_c, 9, 42, 116
"
3254,"4, 4758, Note_on_c, 9, 42, 0
"
3255,"4, 4763, Note_on_c, 9, 36, 0
"
3256,"4, 4770, Note_on_c, 9, 46, 0
"
3257,"4, 4800, Note_on_c, 9, 36, 120
"
3258,"4, 4800, Note_on_c, 9, 42, 114
"
3259,"4, 4806, Note_on_c, 9, 42, 0
"
3260,"4, 4812, Note_on_c, 9, 36, 0
"
3261,"4, 4848, Note_on_c, 9, 37, 118
"
3262,"4, 4848, Note_on_c, 9, 42, 114
"
3263,"4, 4855, Note_on_c, 9, 42, 0
"
3264,"4, 4879, Note_on_c, 9, 37, 0
"
3265,"4, 4896, Note_on_c, 9, 46, 108
"
3266,"4, 4944, Note_on_c, 9, 36, 110
"
3267,"4, 4944, Note_on_c, 9, 37, 126
"
3268,"4, 4944, Note_on_c, 9, 42, 114
"
3269,"4, 4950, Note_on_c, 9, 42, 0
"
3270,"4, 4956, Note_on_c, 9, 36, 0
"
3271,"4, 4963, Note_on_c, 9, 46, 0
"
3272,"4, 4974, Note_on_c, 9, 37, 0
"
3273,"4, 4992, Note_on_c, 9, 36, 120
"
3274,"4, 4992, Note_on_c, 9, 42, 114
"
3275,"4, 4998, Note_on_c, 9, 42, 0
"
3276,"4, 5004, Note_on_c, 9, 36, 0
"
3277,"4, 5040, Note_on_c, 9, 37, 124
"
3278,"4, 5040, Note_on_c, 9, 42, 118
"
3279,"4, 5046, Note_on_c, 9, 42, 0
"
3280,"4, 5070, Note_on_c, 9, 37, 0
"
3281,"4, 5088, Note_on_c, 9, 46, 108
"
3282,"4, 5136, Note_on_c, 9, 36, 110
"
3283,"4, 5136, Note_on_c, 9, 42, 112
"
3284,"4, 5141, Note_on_c, 9, 42, 0
"
3285,"4, 5148, Note_on_c, 9, 36, 0
"
3286,"4, 5155, Note_on_c, 9, 46, 0
"
3287,"4, 5184, Note_on_c, 9, 36, 120
"
3288,"4, 5184, Note_on_c, 9, 42, 110
"
3289,"4, 5190, Note_on_c, 9, 42, 0
"
3290,"4, 5195, Note_on_c, 9, 36, 0
"
3291,"4, 5232, Note_on_c, 9, 37, 100
"
3292,"4, 5232, Note_on_c, 9, 42, 114
"
3293,"4, 5238, Note_on_c, 9, 42, 0
"
3294,"4, 5263, Note_on_c, 9, 37, 0
"
3295,"4, 5280, Note_on_c, 9, 37, 126
"
3296,"4, 5280, Note_on_c, 9, 46, 108
"
3297,"4, 5310, Note_on_c, 9, 37, 0
"
3298,"4, 5328, Note_on_c, 9, 36, 110
"
3299,"4, 5328, Note_on_c, 9, 42, 114
"
3300,"4, 5335, Note_on_c, 9, 42, 0
"
3301,"4, 5340, Note_on_c, 9, 36, 0
"
3302,"4, 5346, Note_on_c, 9, 46, 0
"
3303,"4, 5376, Note_on_c, 9, 36, 120
"
3304,"4, 5376, Note_on_c, 9, 37, 110
"
3305,"4, 5376, Note_on_c, 9, 42, 116
"
3306,"4, 5381, Note_on_c, 9, 42, 0
"
3307,"4, 5387, Note_on_c, 9, 36, 0
"
3308,"4, 5407, Note_on_c, 9, 37, 0
"
3309,"4, 5424, Note_on_c, 9, 42, 108
"
3310,"4, 5430, Note_on_c, 9, 42, 0
"
3311,"4, 5472, Note_on_c, 9, 37, 126
"
3312,"4, 5472, Note_on_c, 9, 46, 108
"
3313,"4, 5502, Note_on_c, 9, 37, 0
"
3314,"4, 5520, Note_on_c, 9, 36, 110
"
3315,"4, 5520, Note_on_c, 9, 42, 116
"
3316,"4, 5526, Note_on_c, 9, 42, 0
"
3317,"4, 5532, Note_on_c, 9, 36, 0
"
3318,"4, 5539, Note_on_c, 9, 46, 0
"
3319,"4, 5568, Note_on_c, 9, 36, 120
"
3320,"4, 5568, Note_on_c, 9, 42, 114
"
3321,"4, 5574, Note_on_c, 9, 42, 0
"
3322,"4, 5581, Note_on_c, 9, 36, 0
"
3323,"4, 5616, Note_on_c, 9, 37, 118
"
3324,"4, 5616, Note_on_c, 9, 42, 114
"
3325,"4, 5622, Note_on_c, 9, 42, 0
"
3326,"4, 5646, Note_on_c, 9, 37, 0
"
3327,"4, 5664, Note_on_c, 9, 46, 108
"
3328,"4, 5712, Note_on_c, 9, 36, 110
"
3329,"4, 5712, Note_on_c, 9, 37, 126
"
3330,"4, 5712, Note_on_c, 9, 42, 114
"
3331,"4, 5718, Note_on_c, 9, 42, 0
"
3332,"4, 5724, Note_on_c, 9, 36, 0
"
3333,"4, 5731, Note_on_c, 9, 46, 0
"
3334,"4, 5742, Note_on_c, 9, 37, 0
"
3335,"4, 5760, Note_on_c, 9, 36, 120
"
3336,"4, 5760, Note_on_c, 9, 42, 114
"
3337,"4, 5766, Note_on_c, 9, 42, 0
"
3338,"4, 5773, Note_on_c, 9, 36, 0
"
3339,"4, 5808, Note_on_c, 9, 37, 124
"
3340,"4, 5808, Note_on_c, 9, 42, 118
"
3341,"4, 5813, Note_on_c, 9, 42, 0
"
3342,"4, 5838, Note_on_c, 9, 37, 0
"
3343,"4, 5856, Note_on_c, 9, 46, 108
"
3344,"4, 5904, Note_on_c, 9, 36, 110
"
3345,"4, 5904, Note_on_c, 9, 42, 112
"
3346,"4, 5911, Note_on_c, 9, 42, 0
"
3347,"4, 5916, Note_on_c, 9, 36, 0
"
3348,"4, 5922, Note_on_c, 9, 46, 0
"
3349,"4, 5952, Note_on_c, 9, 36, 120
"
3350,"4, 5952, Note_on_c, 9, 42, 110
"
3351,"4, 5958, Note_on_c, 9, 42, 0
"
3352,"4, 5963, Note_on_c, 9, 36, 0
"
3353,"4, 6000, Note_on_c, 9, 37, 100
"
3354,"4, 6000, Note_on_c, 9, 42, 114
"
3355,"4, 6006, Note_on_c, 9, 42, 0
"
3356,"4, 6030, Note_on_c, 9, 37, 0
"
3357,"4, 6048, Note_on_c, 9, 37, 126
"
3358,"4, 6048, Note_on_c, 9, 46, 108
"
3359,"4, 6078, Note_on_c, 9, 37, 0
"
3360,"4, 6096, Note_on_c, 9, 36, 110
"
3361,"4, 6096, Note_on_c, 9, 42, 114
"
3362,"4, 6101, Note_on_c, 9, 42, 0
"
3363,"4, 6108, Note_on_c, 9, 36, 0
"
3364,"4, 6115, Note_on_c, 9, 46, 0
"
3365,"4, 6144, Note_on_c, 9, 36, 120
"
3366,"4, 6144, Note_on_c, 9, 37, 110
"
3367,"4, 6144, Note_on_c, 9, 42, 116
"
3368,"4, 6151, Note_on_c, 9, 42, 0
"
3369,"4, 6156, Note_on_c, 9, 36, 0
"
3370,"4, 6175, Note_on_c, 9, 37, 0
"
3371,"4, 6192, Note_on_c, 9, 42, 108
"
3372,"4, 6199, Note_on_c, 9, 42, 0
"
3373,"4, 6240, Note_on_c, 9, 37, 126
"
3374,"4, 6240, Note_on_c, 9, 46, 108
"
3375,"4, 6270, Note_on_c, 9, 37, 0
"
3376,"4, 6288, Note_on_c, 9, 36, 110
"
3377,"4, 6288, Note_on_c, 9, 42, 116
"
3378,"4, 6295, Note_on_c, 9, 42, 0
"
3379,"4, 6300, Note_on_c, 9, 36, 0
"
3380,"4, 6306, Note_on_c, 9, 46, 0
"
3381,"4, 6336, Note_on_c, 9, 36, 120
"
3382,"4, 6336, Note_on_c, 9, 42, 114
"
3383,"4, 6342, Note_on_c, 9, 42, 0
"
3384,"4, 6349, Note_on_c, 9, 36, 0
"
3385,"4, 6384, Note_on_c, 9, 37, 118
"
3386,"4, 6384, Note_on_c, 9, 42, 114
"
3387,"4, 6389, Note_on_c, 9, 42, 0
"
3388,"4, 6414, Note_on_c, 9, 37, 0
"
3389,"4, 6432, Note_on_c, 9, 46, 108
"
3390,"4, 6480, Note_on_c, 9, 36, 110
"
3391,"4, 6480, Note_on_c, 9, 37, 126
"
3392,"4, 6480, Note_on_c, 9, 42, 114
"
3393,"4, 6485, Note_on_c, 9, 42, 0
"
3394,"4, 6492, Note_on_c, 9, 36, 0
"
3395,"4, 6499, Note_on_c, 9, 46, 0
"
