,0
2573,"3, 11133, Note_on_c, 15, 48, 0
"
2574,"3, 11136, Note_on_c, 15, 36, 120
"
2575,"3, 11225, Note_on_c, 15, 36, 0
"
2576,"3, 11232, Note_on_c, 15, 40, 120
"
2577,"3, 11321, Note_on_c, 15, 40, 0
"
2578,"3, 11328, Note_on_c, 15, 29, 120
"
2579,"3, 11477, Note_on_c, 15, 29, 0
"
2580,"3, 11488, Note_on_c, 15, 36, 120
"
2581,"3, 11517, Note_on_c, 15, 36, 0
"
2582,"3, 11520, Note_on_c, 15, 31, 120
"
2583,"3, 11669, Note_on_c, 15, 31, 0
"
2584,"3, 11680, Note_on_c, 15, 36, 120
"
2585,"3, 11709, Note_on_c, 15, 36, 0
"
2586,"3, 11712, Note_on_c, 15, 29, 120
"
2587,"3, 11861, Note_on_c, 15, 29, 0
"
2588,"3, 11872, Note_on_c, 15, 39, 120
"
2589,"3, 11901, Note_on_c, 15, 39, 0
"
2590,"3, 11904, Note_on_c, 15, 38, 120
"
2591,"3, 11993, Note_on_c, 15, 38, 0
"
2592,"3, 12000, Note_on_c, 15, 44, 120
"
2593,"3, 12089, Note_on_c, 15, 44, 0
"
2594,"3, 12096, Note_on_c, 15, 43, 120
"
2595,"3, 12245, Note_on_c, 15, 43, 0
"
2596,"3, 12256, Note_on_c, 15, 46, 120
"
2597,"3, 12285, Note_on_c, 15, 46, 0
"
2598,"3, 12288, Note_on_c, 15, 48, 120
"
2599,"3, 12347, Note_on_c, 15, 48, 0
"
2600,"3, 12352, Note_on_c, 15, 43, 120
"
2601,"3, 12381, Note_on_c, 15, 43, 0
"
2602,"3, 12384, Note_on_c, 15, 36, 120
"
2603,"3, 12473, Note_on_c, 15, 36, 0
"
2604,"3, 12480, Note_on_c, 15, 41, 120
"
2605,"3, 12629, Note_on_c, 15, 41, 0
"
2606,"3, 12640, Note_on_c, 15, 46, 120
"
2607,"3, 12669, Note_on_c, 15, 46, 0
"
2608,"3, 12672, Note_on_c, 15, 45, 120
"
2609,"3, 12761, Note_on_c, 15, 45, 0
"
2610,"3, 12768, Note_on_c, 15, 43, 120
"
2611,"3, 12857, Note_on_c, 15, 43, 0
"
2612,"3, 12864, Note_on_c, 15, 41, 120
"
2613,"3, 13043, Note_on_c, 15, 41, 0
"
2614,"3, 13056, Note_on_c, 15, 43, 120
"
2615,"3, 13205, Note_on_c, 15, 43, 0
"
2616,"3, 13216, Note_on_c, 15, 43, 120
"
2617,"3, 13245, Note_on_c, 15, 43, 0
"
2618,"3, 13248, Note_on_c, 15, 45, 120
"
2619,"3, 13367, Note_on_c, 15, 45, 0
"
2620,"3, 13376, Note_on_c, 15, 45, 120
"
2621,"3, 13405, Note_on_c, 15, 45, 0
"
2622,"3, 13408, Note_on_c, 15, 39, 120
"
2623,"3, 13437, Note_on_c, 15, 39, 0
"
2624,"3, 13440, Note_on_c, 15, 38, 120
"
2625,"3, 13529, Note_on_c, 15, 38, 0
"
2626,"3, 13536, Note_on_c, 15, 44, 120
"
2627,"3, 13625, Note_on_c, 15, 44, 0
"
2628,"3, 13632, Note_on_c, 15, 43, 120
"
2629,"3, 13781, Note_on_c, 15, 43, 0
"
2630,"3, 13792, Note_on_c, 15, 43, 120
"
2631,"3, 13821, Note_on_c, 15, 43, 0
"
2632,"3, 13824, Note_on_c, 15, 36, 120
"
2633,"3, 14003, Note_on_c, 15, 36, 0
"
2634,"3, 14016, Note_on_c, 15, 41, 120
"
2635,"3, 14165, Note_on_c, 15, 41, 0
"
2636,"3, 14176, Note_on_c, 15, 46, 120
"
2637,"3, 14205, Note_on_c, 15, 46, 0
"
2638,"3, 14208, Note_on_c, 15, 45, 120
"
2639,"3, 14297, Note_on_c, 15, 45, 0
"
2640,"3, 14304, Note_on_c, 15, 43, 120
"
2641,"3, 14393, Note_on_c, 15, 43, 0
"
2642,"3, 14400, Note_on_c, 15, 41, 120
"
2643,"3, 14549, Note_on_c, 15, 41, 0
"
2644,"3, 14560, Note_on_c, 15, 53, 120
"
2645,"3, 14589, Note_on_c, 15, 53, 0
"
2646,"3, 14592, Note_on_c, 15, 54, 120
"
2647,"3, 14681, Note_on_c, 15, 54, 0
"
2648,"3, 14688, Note_on_c, 15, 42, 120
"
2649,"3, 14777, Note_on_c, 15, 42, 0
"
2650,"3, 14784, Note_on_c, 15, 43, 120
"
2651,"3, 14933, Note_on_c, 15, 43, 0
"
2652,"3, 14944, Note_on_c, 15, 38, 120
"
2653,"3, 14973, Note_on_c, 15, 38, 0
"
2654,"3, 14976, Note_on_c, 15, 45, 120
"
2655,"3, 15065, Note_on_c, 15, 45, 0
"
2656,"3, 15072, Note_on_c, 15, 44, 120
"
2657,"3, 15161, Note_on_c, 15, 44, 0
"
2658,"3, 15168, Note_on_c, 15, 43, 120
"
2659,"3, 15317, Note_on_c, 15, 43, 0
"
2660,"3, 15328, Note_on_c, 15, 43, 120
"
2661,"3, 15357, Note_on_c, 15, 43, 0
"
2662,"3, 15360, Note_on_c, 15, 36, 120
"
2663,"3, 15539, Note_on_c, 15, 36, 0
"
2664,"3, 15552, Note_on_c, 15, 45, 120
"
2665,"3, 15641, Note_on_c, 15, 45, 0
"
2666,"3, 15648, Note_on_c, 15, 38, 120
"
2667,"3, 15737, Note_on_c, 15, 38, 0
"
2668,"3, 15744, Note_on_c, 15, 43, 120
"
2669,"3, 15833, Note_on_c, 15, 43, 0
"
2670,"3, 15840, Note_on_c, 15, 36, 120
"
2671,"3, 15929, Note_on_c, 15, 36, 0
"
2672,"3, 15936, Note_on_c, 15, 41, 120
"
2673,"3, 16085, Note_on_c, 15, 41, 0
"
2674,"3, 16096, Note_on_c, 15, 41, 120
"
2675,"3, 16125, Note_on_c, 15, 41, 0
"
2676,"3, 16128, Note_on_c, 15, 43, 120
"
2677,"3, 16307, Note_on_c, 15, 43, 0
"
2678,"3, 16320, Note_on_c, 15, 45, 120
"
2679,"3, 16469, Note_on_c, 15, 45, 0
"
2680,"3, 16480, Note_on_c, 15, 45, 120
"
2681,"3, 16509, Note_on_c, 15, 45, 0
"
2682,"3, 16512, Note_on_c, 15, 38, 120
"
2683,"3, 16601, Note_on_c, 15, 38, 0
"
2684,"3, 16608, Note_on_c, 15, 44, 120
"
2685,"3, 16697, Note_on_c, 15, 44, 0
"
2686,"3, 16704, Note_on_c, 15, 43, 120
"
2687,"3, 16793, Note_on_c, 15, 43, 0
"
2688,"3, 16800, Note_on_c, 15, 47, 120
"
2689,"3, 16889, Note_on_c, 15, 47, 0
"
2690,"3, 16896, Note_on_c, 15, 48, 120
"
2691,"3, 17045, Note_on_c, 15, 48, 0
"
2692,"3, 17056, Note_on_c, 15, 48, 120
"
2693,"3, 17085, Note_on_c, 15, 48, 0
"
2694,"3, 17088, Note_on_c, 15, 41, 120
"
2695,"3, 17237, Note_on_c, 15, 41, 0
"
2696,"3, 17248, Note_on_c, 15, 47, 120
"
2697,"3, 17254, Note_on_c, 15, 47, 0
"
2698,"3, 17256, Note_on_c, 15, 48, 120
"
2699,"3, 17277, Note_on_c, 15, 48, 0
"
2700,"3, 17280, Note_on_c, 15, 36, 120
"
2701,"3, 17369, Note_on_c, 15, 36, 0
"
2702,"3, 17376, Note_on_c, 15, 40, 120
"
2703,"3, 17465, Note_on_c, 15, 40, 0
"
2704,"3, 17472, Note_on_c, 15, 29, 120
"
2705,"3, 17621, Note_on_c, 15, 29, 0
"
2706,"3, 17632, Note_on_c, 15, 36, 120
"
2707,"3, 17661, Note_on_c, 15, 36, 0
"
2708,"3, 17664, Note_on_c, 15, 31, 120
"
2709,"3, 17813, Note_on_c, 15, 31, 0
"
2710,"3, 17824, Note_on_c, 15, 36, 120
"
2711,"3, 17853, Note_on_c, 15, 36, 0
"
2712,"3, 17856, Note_on_c, 15, 29, 120
"
2713,"3, 18005, Note_on_c, 15, 29, 0
"
2714,"3, 18016, Note_on_c, 15, 39, 120
"
2715,"3, 18045, Note_on_c, 15, 39, 0
"
2716,"3, 18048, Note_on_c, 15, 38, 120
"
2717,"3, 18137, Note_on_c, 15, 38, 0
"
2718,"3, 18144, Note_on_c, 15, 44, 120
"
2719,"3, 18233, Note_on_c, 15, 44, 0
"
2720,"3, 18240, Note_on_c, 15, 43, 120
"
2721,"3, 18389, Note_on_c, 15, 43, 0
"
2722,"3, 18400, Note_on_c, 15, 46, 120
"
2723,"3, 18429, Note_on_c, 15, 46, 0
"
2724,"3, 18432, Note_on_c, 15, 48, 120
"
2725,"3, 18491, Note_on_c, 15, 48, 0
"
2726,"3, 18496, Note_on_c, 15, 43, 120
"
2727,"3, 18525, Note_on_c, 15, 43, 0
"
2728,"3, 18528, Note_on_c, 15, 36, 120
"
2729,"3, 18617, Note_on_c, 15, 36, 0
"
2730,"3, 18624, Note_on_c, 15, 41, 120
"
2731,"3, 18773, Note_on_c, 15, 41, 0
"
2732,"3, 18784, Note_on_c, 15, 46, 120
"
2733,"3, 18813, Note_on_c, 15, 46, 0
"
2734,"3, 18816, Note_on_c, 15, 45, 120
"
2735,"3, 18905, Note_on_c, 15, 45, 0
"
2736,"3, 18912, Note_on_c, 15, 43, 120
"
2737,"3, 19001, Note_on_c, 15, 43, 0
"
2738,"3, 19008, Note_on_c, 15, 41, 120
"
2739,"3, 19187, Note_on_c, 15, 41, 0
"
2740,"3, 19200, Note_on_c, 15, 43, 120
"
2741,"3, 19349, Note_on_c, 15, 43, 0
"
2742,"3, 19360, Note_on_c, 15, 43, 120
"
2743,"3, 19389, Note_on_c, 15, 43, 0
"
2744,"3, 19392, Note_on_c, 15, 45, 120
"
2745,"3, 19511, Note_on_c, 15, 45, 0
"
2746,"3, 19520, Note_on_c, 15, 45, 120
"
2747,"3, 19549, Note_on_c, 15, 45, 0
"
2748,"3, 19552, Note_on_c, 15, 39, 120
"
2749,"3, 19581, Note_on_c, 15, 39, 0
"
2750,"3, 19584, Note_on_c, 15, 38, 120
"
2751,"3, 19673, Note_on_c, 15, 38, 0
"
2752,"3, 19680, Note_on_c, 15, 44, 120
"
2753,"3, 19769, Note_on_c, 15, 44, 0
"
2754,"3, 19776, Note_on_c, 15, 43, 120
"
2755,"3, 19925, Note_on_c, 15, 43, 0
"
2756,"3, 19936, Note_on_c, 15, 43, 120
"
2757,"3, 19965, Note_on_c, 15, 43, 0
"
2758,"3, 19968, Note_on_c, 15, 36, 120
"
2759,"3, 20147, Note_on_c, 15, 36, 0
"
2760,"3, 20160, Note_on_c, 15, 41, 120
"
2761,"3, 20309, Note_on_c, 15, 41, 0
"
2762,"3, 20320, Note_on_c, 15, 46, 120
"
2763,"3, 20349, Note_on_c, 15, 46, 0
"
2764,"3, 20352, Note_on_c, 15, 45, 120
"
2765,"3, 20441, Note_on_c, 15, 45, 0
"
2766,"3, 20448, Note_on_c, 15, 43, 120
"
2767,"3, 20537, Note_on_c, 15, 43, 0
"
2768,"3, 20544, Note_on_c, 15, 41, 120
"
2769,"3, 20693, Note_on_c, 15, 41, 0
"
2770,"3, 20704, Note_on_c, 15, 53, 120
"
2771,"3, 20733, Note_on_c, 15, 53, 0
"
2772,"3, 20736, Note_on_c, 15, 54, 120
"
2773,"3, 20825, Note_on_c, 15, 54, 0
"
2774,"3, 20832, Note_on_c, 15, 42, 120
"
2775,"3, 20921, Note_on_c, 15, 42, 0
"
2776,"3, 20928, Note_on_c, 15, 43, 120
"
2777,"3, 21077, Note_on_c, 15, 43, 0
"
2778,"3, 21088, Note_on_c, 15, 38, 120
"
2779,"3, 21117, Note_on_c, 15, 38, 0
"
2780,"3, 21120, Note_on_c, 15, 45, 120
"
2781,"3, 21209, Note_on_c, 15, 45, 0
"
2782,"3, 21216, Note_on_c, 15, 44, 120
"
2783,"3, 21305, Note_on_c, 15, 44, 0
"
2784,"3, 21312, Note_on_c, 15, 43, 120
"
2785,"3, 21461, Note_on_c, 15, 43, 0
"
2786,"3, 21472, Note_on_c, 15, 43, 120
"
2787,"3, 21501, Note_on_c, 15, 43, 0
"
2788,"3, 21504, Note_on_c, 15, 36, 120
"
2789,"3, 21683, Note_on_c, 15, 36, 0
"
2790,"3, 21696, Note_on_c, 15, 45, 120
"
2791,"3, 21785, Note_on_c, 15, 45, 0
"
2792,"3, 21792, Note_on_c, 15, 38, 120
"
2793,"3, 21881, Note_on_c, 15, 38, 0
"
2794,"3, 21888, Note_on_c, 15, 43, 120
"
2795,"3, 21977, Note_on_c, 15, 43, 0
"
2796,"3, 21984, Note_on_c, 15, 36, 120
"
2797,"3, 22073, Note_on_c, 15, 36, 0
"
2798,"3, 22080, Note_on_c, 15, 41, 120
"
2799,"3, 22229, Note_on_c, 15, 41, 0
"
2800,"3, 22240, Note_on_c, 15, 41, 120
"
2801,"3, 22269, Note_on_c, 15, 41, 0
"
2802,"3, 22272, Note_on_c, 15, 43, 120
"
2803,"3, 22451, Note_on_c, 15, 43, 0
"
2804,"3, 22464, Note_on_c, 15, 45, 120
"
2805,"3, 22613, Note_on_c, 15, 45, 0
"
2806,"3, 22624, Note_on_c, 15, 45, 120
"
2807,"3, 22653, Note_on_c, 15, 45, 0
"
2808,"3, 22656, Note_on_c, 15, 38, 120
"
2809,"3, 22745, Note_on_c, 15, 38, 0
"
2810,"3, 22752, Note_on_c, 15, 44, 120
"
2811,"3, 22841, Note_on_c, 15, 44, 0
"
2812,"3, 22848, Note_on_c, 15, 43, 120
"
2813,"3, 22937, Note_on_c, 15, 43, 0
"
2814,"3, 22944, Note_on_c, 15, 47, 120
"
2815,"3, 23033, Note_on_c, 15, 47, 0
"
2816,"3, 23040, Note_on_c, 15, 48, 120
"
2817,"3, 23189, Note_on_c, 15, 48, 0
"
2818,"3, 23200, Note_on_c, 15, 48, 120
"
2819,"3, 23229, Note_on_c, 15, 48, 0
"
2820,"3, 23232, Note_on_c, 15, 41, 120
"
2821,"3, 23381, Note_on_c, 15, 41, 0
"
2822,"3, 23392, Note_on_c, 15, 48, 120
"
2823,"3, 23421, Note_on_c, 15, 48, 0
"
2824,"3, 23424, Note_on_c, 15, 45, 120
"
2825,"3, 23513, Note_on_c, 15, 45, 0
"
2826,"3, 23520, Note_on_c, 15, 43, 120
"
2827,"3, 23609, Note_on_c, 15, 43, 0
"
2828,"3, 23616, Note_on_c, 15, 41, 120
"
2829,"3, 23795, Note_on_c, 15, 41, 0
"
2830,"3, 23808, Note_on_c, 15, 43, 120
"
2831,"3, 23987, Note_on_c, 15, 43, 0
"
2832,"3, 24000, Note_on_c, 15, 45, 120
"
2833,"3, 24149, Note_on_c, 15, 45, 0
"
2834,"3, 24160, Note_on_c, 15, 45, 120
"
2835,"3, 24189, Note_on_c, 15, 45, 0
"
2836,"3, 24192, Note_on_c, 15, 38, 120
"
2837,"3, 24311, Note_on_c, 15, 38, 0
"
2838,"3, 24320, Note_on_c, 15, 44, 120
"
2839,"3, 24349, Note_on_c, 15, 44, 0
"
2840,"3, 24352, Note_on_c, 15, 38, 120
"
2841,"3, 24381, Note_on_c, 15, 38, 0
"
2842,"3, 24384, Note_on_c, 15, 43, 120
"
2843,"3, 24533, Note_on_c, 15, 43, 0
"
2844,"3, 24544, Note_on_c, 15, 43, 120
"
2845,"3, 24573, Note_on_c, 15, 43, 0
"
2846,"3, 24576, Note_on_c, 15, 36, 120
"
2847,"3, 24755, Note_on_c, 15, 36, 0
"
2848,"3, 24768, Note_on_c, 15, 41, 120
"
2849,"3, 24827, Note_on_c, 15, 41, 0
"
2850,"3, 24832, Note_on_c, 15, 46, 120
"
2851,"3, 24921, Note_on_c, 15, 46, 0
"
2852,"3, 24928, Note_on_c, 15, 46, 120
"
2853,"3, 24957, Note_on_c, 15, 46, 0
"
2854,"3, 24960, Note_on_c, 15, 45, 120
"
2855,"3, 25049, Note_on_c, 15, 45, 0
"
2856,"3, 25056, Note_on_c, 15, 43, 120
"
2857,"3, 25145, Note_on_c, 15, 43, 0
"
2858,"3, 25152, Note_on_c, 15, 41, 120
"
2859,"3, 25301, Note_on_c, 15, 41, 0
"
2860,"3, 25312, Note_on_c, 15, 36, 120
"
2861,"3, 25341, Note_on_c, 15, 36, 0
"
2862,"3, 25344, Note_on_c, 15, 34, 120
"
2863,"3, 25523, Note_on_c, 15, 34, 0
"
2864,"3, 25536, Note_on_c, 15, 33, 120
"
2865,"3, 25655, Note_on_c, 15, 33, 0
"
2866,"3, 25664, Note_on_c, 15, 36, 120
"
2867,"3, 25693, Note_on_c, 15, 36, 0
"
2868,"3, 25696, Note_on_c, 15, 37, 120
"
2869,"3, 25725, Note_on_c, 15, 37, 0
"
2870,"3, 25728, Note_on_c, 15, 38, 120
"
2871,"3, 25787, Note_on_c, 15, 38, 0
"
2872,"3, 25792, Note_on_c, 15, 33, 120
"
2873,"3, 25821, Note_on_c, 15, 33, 0
"
2874,"3, 25824, Note_on_c, 15, 30, 120
"
2875,"3, 25913, Note_on_c, 15, 30, 0
"
2876,"3, 25920, Note_on_c, 15, 31, 120
"
2877,"3, 26069, Note_on_c, 15, 31, 0
"
2878,"3, 26080, Note_on_c, 15, 38, 120
"
2879,"3, 26109, Note_on_c, 15, 38, 0
"
2880,"3, 26112, Note_on_c, 15, 36, 120
"
2881,"3, 26291, Note_on_c, 15, 36, 0
"
2882,"3, 26304, Note_on_c, 15, 41, 120
"
2883,"3, 26453, Note_on_c, 15, 41, 0
"
2884,"3, 26464, Note_on_c, 15, 36, 120
"
2885,"3, 26493, Note_on_c, 15, 36, 0
"
2886,"3, 26496, Note_on_c, 15, 34, 120
"
2887,"3, 26555, Note_on_c, 15, 34, 0
"
2888,"3, 26560, Note_on_c, 15, 33, 120
"
2889,"3, 26649, Note_on_c, 15, 33, 0
"
2890,"3, 26656, Note_on_c, 15, 31, 120
"
2891,"3, 26685, Note_on_c, 15, 31, 0
"
2892,"3, 26688, Note_on_c, 15, 29, 120
"
2893,"3, 26837, Note_on_c, 15, 29, 0
"
2894,"3, 26848, Note_on_c, 15, 53, 120
"
2895,"3, 26877, Note_on_c, 15, 53, 0
"
2896,"3, 26880, Note_on_c, 15, 54, 120
"
2897,"3, 26969, Note_on_c, 15, 54, 0
"
2898,"3, 26976, Note_on_c, 15, 42, 120
"
2899,"3, 27065, Note_on_c, 15, 42, 0
"
2900,"3, 27072, Note_on_c, 15, 43, 120
"
2901,"3, 27161, Note_on_c, 15, 43, 0
"
2902,"3, 27168, Note_on_c, 15, 38, 120
"
2903,"3, 27257, Note_on_c, 15, 38, 0
"
2904,"3, 27264, Note_on_c, 15, 45, 120
"
2905,"3, 27353, Note_on_c, 15, 45, 0
"
2906,"3, 27360, Note_on_c, 15, 44, 120
"
2907,"3, 27449, Note_on_c, 15, 44, 0
"
2908,"3, 27456, Note_on_c, 15, 43, 120
"
2909,"3, 27605, Note_on_c, 15, 43, 0
"
2910,"3, 27616, Note_on_c, 15, 43, 120
"
2911,"3, 27645, Note_on_c, 15, 43, 0
"
2912,"3, 27648, Note_on_c, 15, 48, 120
"
2913,"3, 27737, Note_on_c, 15, 48, 0
"
2914,"3, 27744, Note_on_c, 15, 36, 120
"
2915,"3, 27833, Note_on_c, 15, 36, 0
"
2916,"3, 27840, Note_on_c, 15, 48, 120
"
2917,"3, 27899, Note_on_c, 15, 48, 0
"
2918,"3, 27904, Note_on_c, 15, 45, 120
"
2919,"3, 28053, Note_on_c, 15, 45, 0
"
2920,"3, 28064, Note_on_c, 15, 43, 120
"
2921,"3, 28093, Note_on_c, 15, 43, 0
"
2922,"3, 28096, Note_on_c, 15, 36, 120
"
2923,"3, 28125, Note_on_c, 15, 36, 0
"
2924,"3, 28128, Note_on_c, 15, 40, 120
"
2925,"3, 28217, Note_on_c, 15, 40, 0
"
2926,"3, 28224, Note_on_c, 15, 41, 120
"
2927,"3, 28373, Note_on_c, 15, 41, 0
"
2928,"3, 28384, Note_on_c, 15, 41, 120
"
2929,"3, 28413, Note_on_c, 15, 41, 0
"
2930,"3, 28416, Note_on_c, 15, 43, 120
"
2931,"3, 28565, Note_on_c, 15, 43, 0
"
2932,"3, 28576, Note_on_c, 15, 43, 120
"
2933,"3, 28605, Note_on_c, 15, 43, 0
"
2934,"3, 28608, Note_on_c, 15, 45, 120
"
2935,"3, 28697, Note_on_c, 15, 45, 0
"
2936,"3, 28704, Note_on_c, 15, 51, 120
"
2937,"3, 28793, Note_on_c, 15, 51, 0
"
2938,"3, 28800, Note_on_c, 15, 50, 120
"
2939,"3, 28889, Note_on_c, 15, 50, 0
"
2940,"3, 28896, Note_on_c, 15, 44, 120
"
2941,"3, 28985, Note_on_c, 15, 44, 0
"
2942,"3, 28992, Note_on_c, 15, 43, 120
"
2943,"3, 29111, Note_on_c, 15, 43, 0
"
2944,"3, 29120, Note_on_c, 15, 38, 120
"
2945,"3, 29149, Note_on_c, 15, 38, 0
"
2946,"3, 29152, Note_on_c, 15, 37, 120
"
2947,"3, 29181, Note_on_c, 15, 37, 0
"
2948,"3, 29184, Note_on_c, 15, 36, 120
"
2949,"3, 29333, Note_on_c, 15, 36, 0
"
2950,"3, 29344, Note_on_c, 15, 48, 120
"
2951,"3, 29373, Note_on_c, 15, 48, 0
"
2952,"3, 29376, Note_on_c, 15, 41, 120
"
2953,"3, 29525, Note_on_c, 15, 41, 0
"
2954,"3, 29536, Note_on_c, 15, 48, 120
"
2955,"3, 29565, Note_on_c, 15, 48, 0
"
2956,"3, 29568, Note_on_c, 15, 41, 120
"
2957,"3, 29717, Note_on_c, 15, 41, 0
"
2958,"3, 29728, Note_on_c, 15, 48, 120
"
2959,"3, 29757, Note_on_c, 15, 48, 0
"
2960,"3, 29760, Note_on_c, 15, 43, 120
"
2961,"3, 29939, Note_on_c, 15, 43, 0
"
2962,"3, 29952, Note_on_c, 15, 36, 120
"
2963,"3, 30131, Note_on_c, 15, 36, 0
"
2964,"3, 30144, Note_on_c, 15, 41, 120
"
2965,"3, 30323, Note_on_c, 15, 41, 0
"
2966,"3, 30336, Note_on_c, 15, 41, 120
"
2967,"3, 30485, Note_on_c, 15, 41, 0
"
2968,"3, 30496, Note_on_c, 15, 41, 120
"
2969,"3, 30525, Note_on_c, 15, 41, 0
"
2970,"3, 30528, Note_on_c, 15, 43, 120
"
2971,"3, 30707, Note_on_c, 15, 43, 0
"
2972,"3, 30720, Note_on_c, 15, 36, 120
"
2973,"3, 30899, Note_on_c, 15, 36, 0
"
2974,"3, 30912, Note_on_c, 15, 41, 120
"
2975,"3, 31001, Note_on_c, 15, 41, 0
"
2976,"3, 31072, Note_on_c, 15, 41, 120
"
2977,"3, 32151, Note_on_c, 15, 41, 0
"
2978,"3, 32224, Note_on_c, 15, 29, 120
"
2979,"3, 32433, Note_on_c, 15, 29, 0
"
2980,"3, 32433, End_track
"
2981,"4, 0, Start_track
"
2982,"4, 0, Title_t, ""Piano image is split ""
"
2983,"4, 0, MIDI_port, 0
"
2984,"4, 94, Control_c, 0, 0, 0
"
2985,"4, 94, Control_c, 1, 0, 0
"
2986,"4, 94, Control_c, 2, 0, 0
"
2987,"4, 94, Control_c, 3, 0, 0
"
2988,"4, 94, Control_c, 4, 0, 0
"
2989,"4, 94, Control_c, 5, 0, 0
"
2990,"4, 94, Control_c, 6, 0, 0
"
2991,"4, 94, Control_c, 7, 0, 0
"
2992,"4, 94, Control_c, 8, 0, 0
"
2993,"4, 94, Control_c, 10, 0, 0
"
2994,"4, 94, Control_c, 11, 0, 0
"
2995,"4, 94, Control_c, 12, 0, 0
"
2996,"4, 94, Control_c, 13, 0, 0
"
2997,"4, 94, Control_c, 14, 0, 0
"
2998,"4, 95, Control_c, 0, 32, 0
"
2999,"4, 95, Control_c, 1, 32, 0
"
3000,"4, 95, Control_c, 2, 32, 0
"
3001,"4, 95, Control_c, 3, 32, 0
"
3002,"4, 95, Control_c, 4, 32, 0
"
3003,"4, 95, Control_c, 5, 32, 0
"
3004,"4, 95, Control_c, 6, 32, 0
"
3005,"4, 95, Control_c, 7, 32, 0
"
3006,"4, 95, Control_c, 8, 32, 0
"
3007,"4, 95, Control_c, 10, 32, 0
"
3008,"4, 95, Control_c, 11, 32, 0
"
3009,"4, 95, Control_c, 12, 32, 0
"
3010,"4, 95, Control_c, 13, 32, 0
"
3011,"4, 95, Control_c, 14, 32, 0
"
3012,"4, 96, Program_c, 0, 0
"
3013,"4, 96, Control_c, 0, 10, 19
"
3014,"4, 96, Control_c, 0, 7, 127
"
3015,"4, 96, Control_c, 0, 93, 15
"
3016,"4, 96, Control_c, 0, 91, 55
"
3017,"4, 96, Control_c, 1, 93, 15
"
3018,"4, 96, Control_c, 1, 10, 26
"
3019,"4, 96, Program_c, 1, 0
"
3020,"4, 96, Control_c, 1, 7, 127
"
3021,"4, 96, Control_c, 1, 91, 55
"
3022,"4, 96, Control_c, 2, 10, 33
"
3023,"4, 96, Control_c, 2, 7, 127
"
3024,"4, 96, Control_c, 2, 93, 15
"
3025,"4, 96, Program_c, 2, 0
"
3026,"4, 96, Control_c, 2, 91, 55
"
3027,"4, 96, Control_c, 3, 91, 55
"
3028,"4, 96, Control_c, 3, 10, 40
"
3029,"4, 96, Control_c, 3, 7, 127
"
3030,"4, 96, Control_c, 3, 93, 15
"
3031,"4, 96, Program_c, 3, 0
"
3032,"4, 96, Control_c, 4, 10, 47
"
3033,"4, 96, Control_c, 4, 7, 127
"
3034,"4, 96, Control_c, 4, 93, 15
"
3035,"4, 96, Control_c, 4, 91, 55
"
3036,"4, 96, Program_c, 4, 0
"
3037,"4, 96, Control_c, 5, 93, 15
"
3038,"4, 96, Control_c, 5, 91, 55
"
3039,"4, 96, Program_c, 5, 0
"
3040,"4, 96, Control_c, 5, 10, 54
"
3041,"4, 96, Control_c, 5, 7, 127
"
3042,"4, 96, Control_c, 6, 7, 127
"
3043,"4, 96, Program_c, 6, 0
"
3044,"4, 96, Control_c, 6, 10, 61
"
3045,"4, 96, Control_c, 6, 93, 15
"
3046,"4, 96, Control_c, 6, 91, 55
"
3047,"4, 96, Control_c, 7, 7, 127
"
3048,"4, 96, Control_c, 7, 93, 15
"
3049,"4, 96, Control_c, 7, 91, 55
"
3050,"4, 96, Control_c, 7, 10, 67
"
3051,"4, 96, Program_c, 7, 0
"
3052,"4, 96, Control_c, 8, 7, 127
"
3053,"4, 96, Control_c, 8, 93, 15
"
3054,"4, 96, Control_c, 8, 91, 55
"
3055,"4, 96, Program_c, 8, 0
"
3056,"4, 96, Control_c, 8, 10, 74
"
3057,"4, 96, Control_c, 10, 91, 55
"
3058,"4, 96, Control_c, 10, 93, 15
"
3059,"4, 96, Control_c, 10, 10, 81
"
3060,"4, 96, Control_c, 10, 7, 127
"
3061,"4, 96, Program_c, 10, 0
"
3062,"4, 96, Program_c, 11, 0
"
3063,"4, 96, Control_c, 11, 10, 88
"
3064,"4, 96, Control_c, 11, 7, 127
"
3065,"4, 96, Control_c, 11, 93, 15
"
3066,"4, 96, Control_c, 11, 91, 55
"
3067,"4, 96, Control_c, 12, 93, 15
"
3068,"4, 96, Program_c, 12, 0
"
3069,"4, 96, Control_c, 12, 10, 95
"
3070,"4, 96, Control_c, 12, 7, 127
"
3071,"4, 96, Control_c, 12, 91, 55
"
3072,"4, 96, Control_c, 13, 7, 127
"
3073,"4, 96, Control_c, 13, 93, 15
"
3074,"4, 96, Control_c, 13, 91, 55
"
3075,"4, 96, Control_c, 13, 10, 102
"
3076,"4, 96, Program_c, 13, 0
"
3077,"4, 96, Control_c, 14, 10, 109
"
3078,"4, 96, Control_c, 14, 7, 127
"
3079,"4, 96, Control_c, 14, 93, 15
"
3080,"4, 96, Program_c, 14, 0
"
3081,"4, 96, Control_c, 14, 91, 55
"
3082,"4, 240, Note_on_c, 7, 60, 112
"
3083,"4, 240, Note_on_c, 7, 58, 105
"
3084,"4, 240, Note_on_c, 1, 36, 95
"
3085,"4, 286, Note_on_c, 7, 60, 0
"
